TOTEMPLOYEE,TOTVOLUNTEERS,TOTALREVPRIOR,TOTALREVCURRENT,SALARIESCURRENT
147,115,8116673,8467758,4624764
,,,65121,0
,,,99363,49340
,,,57464,4500
,,,96439,0
,,,57346,0
2,12,168120,198552,15280
,,,53821,36386
,,,38081,0
,,,100366,38622
0,,0,5220,0
,,,97555,88093
,,,37353,0
,,,47673,0
,,,0,0
,,,144504,45400
,,,59237,16602
,,,62431,0
,,,52543,17950
,,,11850,0
,,,5268,0
,,,115392,32295
,,,44768,0
,,,97645,0
,,,16294,0
,,,32022,0
,,,97565,58937
,,,15470,0
,,,15639,0
,,,62500,0
,,,7894,0
,,,6429,0
,,,117031,0
,,,79355,20232
,,,9074,0
,,,20040,0
,,,18784,15551
,,,25229,0
,,,37942,0
,,,68128,0
,,,118963,71907
,,,189657,0
,,,35,0
,,,81559,37964
,,,134420,0
,,,77806,6459
,,,94297,3787
17,100,381993,305246,185324
0,,0,259859,0
7,179,1861150,1967617,741200
0,0,234400,580497,0
18,46,669172,458621,236318
6,300,915294,2583844,354771
1547,1300,25504010,25883891,12426546
,,,56214,12687
,,,87340,0
,,,4945,0
,,,35320,0
,,,48552,0
,,,10632,0
,,,707,0
,,,18734,0
,,,7264,0
,,,56751,0
,,,40860,0
,,,161676,62494
,,,1000,0
,,,28683,0
,,,122010,0
,,,39486,0
,,,96923,29100
,,,46592,0
,,,108694,36092
,,,59807,2825
,,,10773,0
,,,10466,0
,,,96133,0
,,,37795,0
,,,52193,0
,,,8335,0
,,,4361,0
,,,10100,0
,,,9760,0
,,,19,3989
,,,39721,0
,,,41869,0
,,,67845,21019
,,,129119,0
,,,66463,0
,,,2787,0
,,,115131,81706
121,300,21922886,21812935,9716873
0,34,35667,32400,0
,,,65240,0
,,,166821,0
0,0,35624,134710,0
0,,72074,34459,0
,,,114912,6667
12,,337011,314613,186982
9,0,1256560,873221,449926
,,,4373,0
50,150,1030231,1248264,613910
,,,86477,4974
,,,63413,85824
3,33,230160,321539,54235
0,0,103937,584041,0
14,,2282607,2441572,682564
0,25,36058,282779,0
0,,0,141582,0
5,0,168885,279220,56631
2,9,232927,737458,112796
8,0,0,105550,24687
0,,200,0,0
3,,258591,282459,30685
0,125,292572,413134,0
6,3,423870,451157,197529
0,0,6711,7570,0
7,25,526554,535389,179674
16,50,1248909,1410734,754097
0,0,76428,76601,0
5,2,150131,117215,74597
2,102,130334,212512,38920
0,0,398861,400345,45835
10,450,889548,753427,577295
3,,230757,227548,92062
20,1120,496748,545610,403320
173,,5797592,4952823,3383373
4,,275757,280702,123393
2,30,258797,245779,79039
15,,2575564,2608775,939359
0,15,55718,57086,0
2,15,264166,225301,78977
159,0,3853075,4090728,3163403
0,,4500,6500,0
15,50,389685,502888,308335
0,6,9204584,9712954,4699076
0,,118798,121184,0
,,,105094,28072
,,,39137,0
,,,83282,0
,,,44303,0
,,,34285,0
,,,1216,0
,,,6410,0
,,,1715,0
,,,69088,0
,,,7291,0
,,,64486,18000
,,,99762,65536
,,,4850,0
,,,-190677,0
,,,142666,0
,,,41340,0
,,,90784,0
,,,122851,0
,,,103813,6021
,,,81233,0
,,,6310,0
,,,7996,0
,,,94408,0
,,,1260,0
,,,74099,0
,,,64197,0
,,,165659,55637
,,,10248,0
,,,29399,0
4,7,745087,970261,38118
6,,516591,490873,86964
17,20,138793,150394,39196
4,15,275681,238435,103211
0,5,0,1090,0
0,,0,1000,0
0,15,210618,247757,0
0,,46620,58284,0
8,15,452973,3453160,279479
36,,3144223,2141691,443915
17,,458256,403212,178726
29,946,1088468,1261518,772036
0,100,1044394,982660,0
2,,413069,543930,83610
3,195,199301,266221,1615
18,,283531,319895,207324
,,,43471,0
,,,72281,27231
,,,119048,0
,,,82628,0
,,,794,0
,,,62957,0
,,,4089,0
,,,7101,0
,,,46674,0
,,,30516,0
,,,29213,0
,,,94301,77151
,,,70279,0
0,22,180161,185499,7000
0,25,77922,54585,0
4,20,366490,352897,155887
0,,209494,219274,0
28,3660,26402209,33504777,1225974
,,,65522,0
,,,86820,0
0,,277315,408371,0
0,,120076,72376,0
,,,5801,0
,,,0,0
,,,61881,0
,,,13654,0
,,,1407,0
,,,62779,0
,,,48033,0
,,,35024,20000
,,,74463,0
,,,159027,0
,,,57339,40154
,,,11795,0
,,,45906,0
,,,119389,77777
,,,801,0
,,,71945,0
149,48,50015412,53831482,20955518
10,250,159589,278924,189000
0,40,60255,214223,0
,,,44050,0
,,,3049,0
,,,15111,0
,,,3669,0
,,,17079,0
,,,104260,0
,,,166223,117780
,,,57558,0
,,,154819,131366
,,,1000,0
,,,71125,0
,,,123225,0
,,,48996,0
19,70,1598035,1305986,583790
7,,231523,231134,148989
0,,222864,235050,0
14,,103790,113383,65878
11,23,807984,834768,276682
2,20,531918,453624,92839
0,172,471519,574045,0
12,100,1837299,1616075,696339
0,,13460,723,0
45,157,569635,565893,435281
97,620,802816,802931,539464
86,0,1376143,1218290,352788
40,40,972415,997098,304051
0,80,775067,707138,74948
0,39,301633,268322,0
90,249,7598034,9081949,3150036
5,275,1202285,1863969,270322
0,,0,250389,0
2,50,129334,126694,5324
214,204,2793820,2896754,1759216
4,0,653395,642364,366178
0,0,239587,231377,20486
4,10,388583,431645,85625
0,,0,389358,115682
0,0,204162,204664,0
0,,32886,36533,0
0,5,162176,206842,0
2224,5250,44694483,48852599,20379777
0,70,32347,20723,0
9,300,374632,486912,349121
0,,108413,95346,0
0,0,55186,34070,0
0,63,349362,343773,0
0,0,48970,61951,0
0,,641638,590071,0
5,2000,656917,799136,164001
3,40,168851,159218,80103
0,,86430,74243,15000
2,,88470,111602,67974
6,0,2089977,2346289,341364
1,0,182451,530537,12897
4,150,261620,201306,21258
2,30,138731,397698,88135
83,167,5104845,6469385,3654897
0,,678523,601465,0
0,3,0,25000,0
0,50,309547,370777,0
0,,223508,183873,60134
,,,2079,0
,,,41787,0
,,,28371,0
,,,16277,0
,,,51606,34969
,,,165611,0
,,,39361,0
,,,89506,0
,,,184233,104967
,,,184184,0
,,,8853,0
,,,36434,0
,,,96123,23315
,,,0,0
1142,2450,26969240,29742479,14910226
0,5,385400,371608,0
1,0,128862,151313,89243
0,12,8516,15267,0
0,5,713178,1089661,0
5,6,320945,235542,94227
0,,75888,71315,0
2,,62339,84113,30853
0,0,2215,2586,0
0,10,163367,154404,109754
14,68,1813583,887021,545175
0,,242951,155313,0
36,,473446,570603,357291
0,20,23760,78936,0
0,,93592,88953,0
73,40,1916278,1654463,894089
12,146,1222126,985662,735411
0,125,294340,206609,0
0,,0,36889,47151
11,,261712,490274,191793
322,602,3868174,4025424,2537588
0,60,152625,154961,0
0,5,471174,450969,0
1,30,362377,371336,57707
12,,3456515,3343566,1049314
0,0,19397,12004,0
7,100,0,253395,110126
45,500,10455152,10313102,4338831
2,,0,771541,25295
0,,114539,136135,0
5,,308829,419448,112212
0,9,13477,14541,0
0,50,711641,770720,0
0,258,74677,271028,5115
2,4,165713,133279,17650
20,758,2170972,2727180,1020255
117,,2765118,3139656,1824203
20,9,1376687,1591794,648214
236,5520,49540398,46009810,7721841
0,0,50661,129237,0
11,125,469958,513146,195974
0,5,1011176,1533142,153877
0,175,637764,335535,0
0,10,44199,154288,0
6,0,552711,556908,203234
0,0,245206,285987,40613
9,0,564583,571938,368929
0,11,257432,299215,0
0,,56939,62799,0
5,13,218894,281373,164393
0,,0,41560,0
0,60,333255,261171,103050
0,,237505,252685,0
10,31,648309,683242,298797
2,0,139802,107501,105892
59,35,1122237,1423355,802150
0,,94339,85270,2625
0,5,483496,493708,117828
1,,64033,59037,0
0,250,234380,268939,0
92,245,5651854,5679883,2325378
0,0,190307,161002,94745
5,,1148061,1529520,283119
0,40,0,51932,0
111,1500,1233655,1252203,632015
0,,199713,151539,0
0,41,35348,141612,6198
46,6624,4092749,5514371,2054927
21,10,1472860,1845281,439665
0,,69078,62813,0
12,30,373003,407018,162211
3,120,257817,296978,99275
9,12,302142,371989,205906
0,200,217290,193609,23337
5,213,190405,217649,82802
0,,870381,974551,0
0,0,202163,114661,0
5,200,1476098,1434148,223349
4,21,366204,489111,181735
,,,91263,0
,,,82850,0
,,,69357,9931
,,,121473,0
,,,135137,0
,,,20720,0
,,,17252,0
,,,14390,0
,,,132436,0
,,,68241,11183
,,,10515,0
,,,117205,5971
,,,52955,0
,,,22992,0
0,,59279,138931,0
24,56,259263,385343,199320
92,30,4889117,4980455,2419736
2,93,1106325,2013731,327082
0,0,1232176,1236878,0
12,50,1216922,1091152,373541
6,19,609762,361388,178130
0,,118933,261430,0
2,,174610,118997,109928
,,,122935,86120
,,,20861,14300
,,,24320,0
,,,21916,0
,,,104187,12797
,,,55116,24615
,,,0,0
,,,86449,22645
,,,15873,0
,,,55561,0
,,,133355,61746
,,,66388,38938
,,,163382,60022
,,,31261,0
,,,0,0
,,,160534,0
,,,51890,0
,,,55750,0
,,,37215,0
,,,16083,0
,,,52056,0
,,,50852,43562
,,,82493,59439
,,,22597,0
,,,350,0
,,,108202,0
,,,37053,0
,,,126218,0
,,,63269,0
,,,132512,120040
,,,75553,0
,,,43230,0
,,,39418,0
,,,38779,0
,,,0,0
,,,37866,0
,,,131395,14518
,,,138451,0
,,,49836,0
,,,5240,0
,,,71167,2307
,,,1050,0
,,,62539,0
,,,23880,0
,,,80764,0
,,,57274,42073
,,,15195,0
,,,187100,13635
,,,12116,0
,,,70771,0
,,,131384,0
,,,173354,52974
,,,15325,0
0,,38150,79197,0
0,,470508,409011,15190
1,50,150905,117905,44659
0,25,199013,159133,0
0,,26384,28719,0
0,19,65761,70634,0
0,0,49027,131329,0
0,,0,0,0
4,5,0,317455,126520
,,,7995,0
0,50,1490809,596501,0
0,30,150630,147030,0
,,,81835,0
,,,36575,0
,,,28747,0
0,50,141888,171772,0
0,0,267694,266973,80926
,,,60236,0
6,14,29815,49722,59416
7,63,4419955,2897932,428310
,,,50022,20462
,,,380,0
,,,71800,16
0,3,155580,136400,0
0,,291176,336618,0
0,0,242050,268631,70993
,,,164642,0
,,,91093,0
8,48,1434443,519744,333401
,,,197522,0
0,,20705,58626,9178
,,,2600,0
0,,76821,87940,0
16,,224190,252307,111887
,,,37933,0
51,1000,804273,958978,463791
0,50,0,207100,0
6,8,42616569,106897720,957156
109,375,31538013,32135366,6415281
47,,684748,736766,467827
17,45,86820,742122,348944
2,258,538771,479914,27366
0,,132120,192166,0
0,0,87600,129900,0
4,,127583,123420,59152
0,11,448969,451525,0
0,,11593,11593,0
0,,0,0,0
0,8,231031,257618,12908
0,,102399,164947,0
0,200,1668876,2424072,118320
266,0,9213352,9670308,6566796
0,0,335628,352473,37662
0,,0,426377,3514
10,1,707828,641994,424619
465,200,8548037,8589600,5439200
18,180,3529559,3862625,855765
1,30,319643,331094,36195
3,600,811832,740423,71412
10,,490306,552627,281835
70,0,3847965,4546676,2665138
,,,27851,0
,,,20907,0
,,,132547,0
,,,98223,0
,,,49480,0
,,,75196,0
,,,42044,0
,,,42590,0
,,,168156,0
,,,54422,0
,,,33782,5611
,,,21925,0
,,,70631,0
,,,29777,0
,,,11227,0
,,,167593,0
,,,132,0
,,,30667,0
,,,112239,0
,,,173103,0
,,,112761,0
,,,55388,0
,,,34447,0
,,,47599,0
,,,57952,0
,,,12533,0
,,,94342,27577
,,,68499,0
,,,35294,0
,,,85020,0
,,,15315,0
,,,96150,14803
,,,14214,0
,,,142386,0
,,,124825,33120
,,,75150,0
,,,0,0
,,,52029,0
,,,57620,0
,,,157461,63917
,,,88096,6483
,,,46915,0
,,,78384,64476
,,,197809,0
,,,136801,0
,,,46288,0
,,,4257,0
,,,37648,0
,,,19601,0
,,,16428,0
,,,109322,80605
,,,0,0
,,,67388,0
,,,5529,0
,,,126085,99477
,,,139355,38367
,,,103123,35470
,,,33166,0
6,,330504,218671,140024
19,,155131,231068,182284
12,108,776838,1245348,429897
16,40,237273,250186,37966
1,,244591,121517,25327
11,100,708514,761608,308671
249,,19467904,21446033,15188999
470,20,22633741,23568159,11182536
6,0,926975,1009073,150653
0,0,150853,166957,21537
10,12,675020,649900,548057
2,0,103943,87139,13201
0,,113178,116376,0
19,37,750824,817927,585936
0,,306869,390324,0
2,150,1306922,1430339,128588
0,50,876980,484490,0
0,,0,595019,390368
0,,102762,116325,0
5,,512883,380090,47874
0,0,268913,305977,0
27,,198549,268622,165208
5,0,2155672,1139500,691607
1,,1287246,1322300,225545
21,12,291930,264391,227320
6,10,641318,537482,390343
3,0,352516,535648,135859
62,1693,3737266,3792967,2704625
2,0,217725,133211,80685
4,,293046,500190,163390
4,,337278,332209,118699
2,615,386498,540605,30053
4,,598539,1257381,0
4,0,2300945,2484176,219225
0,0,155074,146759,0
0,0,0,0,0
4,173,130731,178027,235700
5,84,539385,587209,363183
47,231,1431770,1402474,1103831
,,,16192,0
,,,166071,14666
12,500,245557,385841,191149
38,,2402180,2401052,1675692
0,,0,162553,0
16,600,4186304,4051992,801191
10,12,335610,565845,200193
21,0,70056,4092,1292
0,0,324873,400708,0
0,10,45491,43262,0
86,1089,2143007,1799029,1622766
0,6,618255,685799,24051
0,,296150,664360,0
0,,92953,133070,0
0,40,0,293173,0
0,,2034,11060,0
3,7,912253,673369,124503
0,,161026,147341,720
234,4,15949803,14296306,9039335
51,45,712171,847740,433680
1,,0,227514,37923
56,10,8057510,8406631,3136353
480,0,4984637,5391043,3411400
102,55,3659344,4695452,2793244
3,15,911056,747846,69262
0,2,0,0,3000
0,0,297591,957933,74757
1,,244069,274805,60320
0,,74369,70209,0
60,25,1694801,1407765,1015468
0,,56277,94715,0
13,,338610,357163,157272
3,5,163140,211282,89946
,,,4963,0
,,,77289,0
,,,80636,6500
,,,3830,0
5,,290700,387471,58433
2,42,316527,414577,216945
0,,32201,31911,0
60,185,619565,671520,391951
,,,181885,84639
,,,131007,92186
,,,16535,0
,,,153213,71621
0,,61762,52091,0
0,0,42470,69651,13524
0,,6847,1519,0
2,68,2025564,12998796,330878
,,,54137,0
,,,75433,0
0,300,349516,406069,0
,,,8032,0
,,,0,0
,,,51655,0
,,,104070,30500
,,,24991,0
,,,108716,19207
,,,12483,0
,,,21275,0
,,,134625,0
,,,57540,0
14,,688035,639670,401977
0,,555000,480000,0
0,10,74232,209539,0
0,,32940,30252,0
0,0,32927,1005,0
0,0,384681,152541,0
1,,63307,50939,17668
,,,64383,0
,,,112409,0
0,250,216588,229498,24747
0,0,111351,111936,21924
1,70,65944,73065,491
4,75,112275,53661,52082
0,,9263,9159,0
,,,69421,0
0,32,66501,59476,0
,,,176244,0
,,,92570,89329
,,,58831,0
,,,30575,0
,,,10422,0
4,35,301416,406095,20291
1,0,139776,211354,38118
0,,17100,12783,0
31,1,953579,1255403,786685
0,75,490620,506603,0
0,,168155,207229,0
6,20,955444,898971,284206
3,475,1129861,2123337,48958
2,,60233,51176,29099
0,,106573,83897,0
1,0,259,8,7020
0,,280003,218661,0
8,9,364076,262948,169681
0,,290051,290051,0
0,0,51301,50040,0
11,,296339,306943,245115
56,12,2446689,2705299,926420
29,100,784780,1140299,370878
0,,97550,79215,0
0,0,0,13913,0
0,4,73235,69489,0
4,0,100097,64626,44740
0,9,96634,46794,0
224,0,6161078,6058445,3663175
5,20,193816,145280,79816
,,,20131,0
,,,11150,0
,,,106468,71600
,,,107597,0
,,,147503,30000
,,,10375,0
,,,123980,117704
,,,75148,38066
4,6,990967,1877537,257660
4,50,338407,300685,135408
42,62,1186806,1033190,698624
0,160,138502,146940,0
9,20,241238,185130,90768
7,,241538,467462,169221
0,,4915,25689,0
0,196,390662,1418552,0
0,10,82112,182363,0
0,,64711,88851,0
3,,2156751,2354194,749448
0,,0,336962,0
0,,133667,178839,0
,,,76428,0
,,,89553,17063
,,,150103,31622
,,,-1131,0
,,,111534,23815
,,,53676,0
,,,3916,0
3,6,498609,1520258,243186
,,,119215,32503
,,,186569,119082
,,,5912,0
,,,76071,37700
,,,6910,0
,,,118859,56169
,,,78832,0
,,,8100,0
,,,0,0
,,,74671,43075
,,,16434,0
,,,4116,0
,,,88963,0
,,,161322,0
,,,46270,0
,,,144922,0
,,,68503,0
,,,53170,7238
,,,101156,0
,,,15229,0
,,,26361,0
,,,153740,96669
,,,33246,0
,,,3301,0
,,,112432,19761
,,,30,0
,,,88704,60431
,,,22487,0
,,,129445,48693
,,,1511,0
,,,47300,0
,,,61396,21463
,,,36605,0
,,,42322,0
,,,81150,25800
,,,37970,0
0,29,1236343,1246712,0
2,,300894,442062,25200
69,,1164845,968309,423587
0,,14843,13607,0
2,,71544,73061,16057
3,12,0,208425,65798
0,25,135490,148847,0
27,,85889,111338,76673
0,15,78483,85336,0
0,30,88985,73053,0
0,0,77172,87896,8031
6,,987169,993811,187449
0,50,247263,257401,0
0,0,141632,166276,0
8,159,171337,209639,158569
0,75,3391214,4973881,670709
5,,1702522,1002955,281410
0,10,0,51552,0
43,3898,3231532,7085985,1297659
5,55,248499,328059,126883
0,0,264305,5005,0
265,125,4016855,3823174,1958966
0,0,1866225,1819926,0
1,13,48138,79381,15742
0,4,8644,6375,0
0,,203251,232279,0
10,9,1032187,1058525,220585
1,30,205192,118397,26795
73,22,6122751,6539596,4760294
38,,352283,435970,222282
617,125,12172995,12260985,6509636
143,166,1148600,1145711,720292
128,193,1803824,2319731,1233588
0,17,34368,62216,0
47,30,2368542,2543687,1619838
28,,752909,514502,227622
0,0,130902,104750,0
8,9,493128,494326,98385
0,6,857735,704419,0
51,,1147431,1812694,538978
0,7,240026,251745,0
15,1350,617130,658628,309957
1,26,351997,440220,67052
0,1500,1226192,3186594,0
0,189,1826057,2334810,1245568
8,12,191224,220764,98777
2,,206000,188990,186922
0,6,52594,47210,0
13,150,345403,310167,138722
0,0,1675000,1494381,287239
0,47,78465,100535,0
0,,202168,392876,0
0,250,222056,225840,0
27,70,2703312,3287072,1525596
1,0,324025,272521,133582
0,130,422456,681807,0
0,10,273660,1145201,0
0,14,339828,328505,0
0,2,88888,239354,6869
0,,165949,175827,34224
5,,1110093,1262777,230324
0,,0,256098,0
0,20,24430,22764,0
19,41,1185716,1237328,887143
,,,0,0
,,,4798,10000
,,,169154,76428
1,9,2415286,2607725,104118
8,0,788370,768560,331955
0,3,65224,64137,0
0,,218693,164294,0
0,10,-1409503,5789,4800
0,,0,300728,0
0,21,36623,38300,0
0,29,117579,142843,0
0,,14728,12502,0
17,0,2291924,2702573,1307172
,,,184008,0
,,,97981,47986
,,,0,0
,,,0,0
,,,12076,0
,,,149879,48000
,,,8964,0
,,,66543,25000
,,,12447,0
,,,4650,0
,,,26967,0
,,,101690,26705
,,,179588,0
,,,112368,0
,,,1200,0
0,,482900,511592,0
0,,139259,126273,0
11,304,762289,853470,83562
0,6,92655,86827,0
0,0,50000,0,0
33,35,819446,1061002,448232
4,3,226809,320004,252996
,,,147156,0
,,,30000,0
,,,0,0
,,,65373,12200
,,,14990,0
,,,67418,0
,,,11175,0
,,,49609,0
,,,46669,14879
,,,7421,0
,,,0,0
,,,38892,0
,,,-550,0
,,,51921,0
,,,102640,10450
,,,135599,33506
,,,86057,40377
,,,132545,25887
,,,85570,0
0,,0,14838,0
0,,0,211573,0
2,23,160559,176856,6609
0,0,42925,0,0
13,100,764302,1065054,336761
0,20,32975,49195,0
0,41,194012,50954,0
2,,117764,97187,103829
0,5,35150,23599,0
14,200,1058001,821766,512373
99,556,2188864,2197928,1678619
0,,155661,168086,0
6,36,1829587,1703232,697292
8,400,213611,297011,133135
0,,76964,13749,55000
15,3324,665379,949175,359951
0,2,581538,510224,0
30,15,1343140,1327936,933828
5,,1090032,1102401,223606
8,,1054009,885104,453323
,,,118557,13864
,,,63753,0
,,,42029,19307
,,,1117,0
,,,1275,0
,,,77090,0
,,,18384,0
,,,153580,49735
,,,28535,0
0,60,166024,177296,0
,,,59082,29639
,,,66477,17643
,,,114985,25350
6,0,137590,188089,52769
0,,0,307165,71061
,,,6009,0
,,,36021,0
,,,80855,0
,,,50251,5421
,,,42668,0
,,,58040,29167
2,10,300315,177592,117642
0,0,133716,144316,0
7,340,768303,622429,145093
1,,132652,136888,61891
0,0,131705,163091,0
,,,101048,0
2,1,257336,306159,135090
47,23,1613620,1504351,1063892
0,,55200,54500,0
,,,35939,0
,,,16929,0
,,,181448,71698
,,,3079,0
,,,53066,0
,,,106125,0
,,,196081,50350
,,,18825,0
,,,31267,0
,,,-2681,0
,,,54932,0
,,,113541,35199
,,,21893,0
,,,76620,0
,,,99728,0
,,,83056,0
,,,68348,0
,,,75236,0
,,,130410,91257
,,,48473,0
,,,169473,600
,,,40959,0
,,,3670,0
,,,48606,0
11,101,245577,213880,132354
0,,178377,180026,8800
63,35,574525,513951,141468
0,4,0,0,0
0,100,359036,264499,0
0,,598722,514490,302446
147,30572,88510011,89950451,7586869
,,,104803,0
,,,65017,0
,,,26717,0
22,,352081,348333,183913
5,,277647,370853,131436
0,0,2067,2389,0
0,10,908966,1427155,0
4,20,280485,251300,153043
5,170,482034,1394919,345643
47,11,2624397,2654763,2068322
0,10,29501,2272005,0
0,60,106216,99442,0
0,5,17599,38012,0
0,,54225,-1029,0
90,0,1209263,1251941,847141
0,,21815,18868,0
3,,460055,543274,130188
1,,51661,115135,34883
0,300,245885,246062,0
20,250,811844,873992,555001
,,,141690,0
,,,22322,0
,,,64963,0
,,,128438,23885
,,,3465,0
,,,115647,0
,,,64893,0
,,,124509,0
,,,49003,0
0,0,269032,181327,0
0,,83927,109256,0
38,40,1593440,1842078,1015086
26,182,1515176,1771250,255283
2,2,0,249292,41071
0,0,244619,297895,0
0,181,1045084,1390948,24448
0,,83792,83826,0
13,5,0,440702,160369
0,,131919,159824,0
0,,21863,17548,0
30,990,912172,969171,912258
140,,4836582,2038517,1682711
301,255,5287484,4242182,2732863
5,,186105,194747,14948
31,20,654359,929347,539354
1,,210044,232522,56274
0,,1085173,1037084,180010
6,25,186582,170948,106887
0,50,236324,212837,0
1,,139377,135817,45747
3,18,470766,503408,182820
98,350,16528055,18320679,2910145
14,41,1943466,2086870,500757
1,150,269353,227114,27450
1,20,165058,164244,61339
0,10,6970019,0,0
68,647,13056491,12889039,5555591
102,26,30879067,24669735,7936521
2,,60025,109484,51591
0,70,869065,921955,0
0,0,21649,34857,0
33,100,645358,669797,391637
0,,30175,33709,0
0,0,20018,20016,0
2,,159958,171784,0
,,,91536,13989
,,,181939,76423
,,,68927,0
,,,39242,0
,,,37416,0
,,,2114,0
,,,138337,0
,,,120786,0
,,,126939,0
,,,42627,0
,,,91612,0
,,,59389,0
3,50,283934,379381,76376
5,4000,226151,239815,172051
5,6,292852,278769,176016
74,,411476,362806,194993
0,0,221187,206470,0
0,20,86221,72065,0
0,0,219017,248678,0
0,0,63042,108920,44352
169,0,13708211,15244154,8005236
,,,118846,0
,,,53814,0
,,,95459,0
,,,25596,0
,,,124088,67997
,,,49965,0
,,,65288,0
,,,6322,0
,,,81876,41793
0,0,0,254492,0
0,,371978,369371,0
15,20,653861,554279,388596
0,5,124759,114197,0
1,200,245170,258795,67099
,,,45426,0
,,,105615,29314
,,,138470,0
